"","Year","CU_ID","Species","Stock","Metric","Compare","LBM","UBM","Value","Status","Confidence"
"25446",2014,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",115877.55606929,24256,122612,0.945075164496868,"Amber",NA
"25447",2015,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",134995.149605288,24256,122612,1.10099459763553,"Green",NA
"25448",2016,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",105836.527517528,24256,122612,0.863182457814308,"Amber",NA
"25449",2017,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",103548.987830401,24256,122612,0.844525722037003,"Amber",NA
"25450",2018,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",81599.8783471206,24256,122612,0.665512986878288,"Amber",NA
"25451",2019,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",68118.5478772681,24256,122612,0.555561836339576,"Amber",NA
"25452",2020,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",74989.5195563408,24256,122612,0.611600166022419,"Amber",NA
"25453",2021,"SEL-06-07","Sockeye","Fran_Fras_S","RelUBM",80323.7608665164,24256,122612,0.655105216997654,"Amber",NA
"25454",1995,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",98035.7996212725,1000,10000,9.80357996212725,"Green",NA
"25455",1996,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",130896.787383679,1000,10000,13.0896787383679,"Green",NA
"25456",1997,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",114686.274924914,1000,10000,11.4686274924914,"Green",NA
"25457",1998,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",126659.317174495,1000,10000,12.6659317174495,"Green",NA
"25458",1999,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",138618.84279944,1000,10000,13.861884279944,"Green",NA
"25459",2000,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",142595.752565133,1000,10000,14.2595752565133,"Green",NA
"25460",2001,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",182284.985121302,1000,10000,18.2284985121302,"Green",NA
"25461",2002,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",209862.928873453,1000,10000,20.9862928873453,"Green",NA
"25462",2003,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",186134.458649642,1000,10000,18.6134458649642,"Green",NA
"25463",2004,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",131603.77929339,1000,10000,13.160377929339,"Green",NA
"25464",2005,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",139589.716085686,1000,10000,13.9589716085686,"Green",NA
"25465",2006,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",114518.469932455,1000,10000,11.4518469932455,"Green",NA
"25466",2007,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",96214.256379293,1000,10000,9.6214256379293,"Green",NA
"25467",2008,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",108078.128413952,1000,10000,10.8078128413952,"Green",NA
"25468",2009,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",68040.2801712877,1000,10000,6.80402801712877,"Green",NA
"25469",2010,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",73275.3284910686,1000,10000,7.32753284910686,"Green",NA
"25470",2011,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",78477.9014061463,1000,10000,7.84779014061463,"Green",NA
"25471",2012,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",68252.3728570781,1000,10000,6.82523728570781,"Green",NA
"25472",2013,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",93715.672184399,1000,10000,9.3715672184399,"Green",NA
"25473",2014,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",115877.55606929,1000,10000,11.587755606929,"Green",NA
"25474",2015,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",134995.149605288,1000,10000,13.4995149605288,"Green",NA
"25475",2016,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",105836.527517528,1000,10000,10.5836527517528,"Green",NA
"25476",2017,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",103548.987830401,1000,10000,10.3548987830401,"Green",NA
"25477",2018,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",81599.8783471206,1000,10000,8.15998783471206,"Green",NA
"25478",2019,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",68118.5478772681,1000,10000,6.81185478772681,"Green",NA
"25479",2020,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",74989.5195563408,1000,10000,7.49895195563408,"Green",NA
"25480",2021,"SEL-06-07","Sockeye","Fran_Fras_S","AbsUBM",80323.7608665164,1000,10000,8.03237608665164,"Green",NA
"25481",1995,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25482",1996,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25483",1997,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25484",1998,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25485",1999,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25486",2000,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25487",2001,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25488",2002,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25489",2003,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25490",2004,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25491",2005,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25492",2006,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25493",2007,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25494",2008,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25495",2009,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25496",2010,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25497",2011,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25498",2012,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25499",2013,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25500",2014,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25501",2015,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25502",2016,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25503",2017,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25504",2018,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25505",2019,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25506",2020,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25507",2021,"SEL-03-03","Sockeye","Harrison_DS_L","RelUBM",NA,NA,NA,NA,NA,NA
"25508",1995,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25509",1996,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25510",1997,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25511",1998,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25512",1999,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25513",2000,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25514",2001,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25515",2002,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25516",2003,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25517",2004,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25518",2005,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25519",2006,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25520",2007,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25521",2008,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25522",2009,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25523",2010,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25524",2011,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25525",2012,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25526",2013,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25527",2014,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25528",2015,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25529",2016,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25530",2017,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25531",2018,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25532",2019,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25533",2020,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25534",2021,"SEL-03-03","Sockeye","Harrison_DS_L","AbsUBM",NA,1000,10000,NA,NA,NA
"25535",1995,"SER-03","Sockeye","Harrison_R","RelUBM",3531.85451864922,38928,122165,0.0289105268992692,"Red",NA
"25536",1996,"SER-03","Sockeye","Harrison_R","RelUBM",9339.08904334846,38928,122165,0.076446519406937,"Red",NA
"25537",1997,"SER-03","Sockeye","Harrison_R","RelUBM",7577.53119103646,38928,122165,0.0620270223962384,"Red",NA
"25538",1998,"SER-03","Sockeye","Harrison_R","RelUBM",6303.77367019857,38928,122165,0.051600488439394,"Red",NA
"25539",1999,"SER-03","Sockeye","Harrison_R","RelUBM",5353.94783176499,38928,122165,0.0438255460382678,"Red",NA
"25540",2000,"SER-03","Sockeye","Harrison_R","RelUBM",3907.81322282622,38928,122165,0.031987993474614,"Red",NA
"25541",2001,"SER-03","Sockeye","Harrison_R","RelUBM",7086.58643822115,38928,122165,0.0580083202080887,"Red",NA
"25542",2002,"SER-03","Sockeye","Harrison_R","RelUBM",12359.0158207041,38928,122165,0.101166584706783,"Red",NA
"25543",2003,"SER-03","Sockeye","Harrison_R","RelUBM",12238.2317916749,38928,122165,0.100177888852576,"Red",NA
"25544",2004,"SER-03","Sockeye","Harrison_R","RelUBM",10212.5879303896,38928,122165,0.0835966760560684,"Red",NA
"25545",2005,"SER-03","Sockeye","Harrison_R","RelUBM",22916.9128745065,38928,122165,0.187589840580416,"Red",NA
"25546",2006,"SER-03","Sockeye","Harrison_R","RelUBM",32574.6597339194,38928,122165,0.266644781516141,"Red",NA
"25547",2007,"SER-03","Sockeye","Harrison_R","RelUBM",64702.0493544228,38928,122165,0.529628366180353,"Amber",NA
"25548",2008,"SER-03","Sockeye","Harrison_R","RelUBM",86438.2656677013,38928,122165,0.707553437299565,"Amber",NA
"25549",2009,"SER-03","Sockeye","Harrison_R","RelUBM",80311.1948166775,38928,122165,0.657399376389944,"Amber",NA
"25550",2010,"SER-03","Sockeye","Harrison_R","RelUBM",115271.011744319,38928,122165,0.943568221211632,"Amber",NA
"25551",2011,"SER-03","Sockeye","Harrison_R","RelUBM",178019.579265866,38928,122165,1.45720606774335,"Green",NA
"25552",2012,"SER-03","Sockeye","Harrison_R","RelUBM",320267.023716065,38928,122165,2.6215939402944,"Green",NA
"25553",2013,"SER-03","Sockeye","Harrison_R","RelUBM",305774.426377246,38928,122165,2.50296260285062,"Green",NA
"25554",2014,"SER-03","Sockeye","Harrison_R","RelUBM",262357.811864688,38928,122165,2.14756936818801,"Green",NA
"25555",2015,"SER-03","Sockeye","Harrison_R","RelUBM",165265.271741534,38928,122165,1.35280376328354,"Green",NA
"25556",2016,"SER-03","Sockeye","Harrison_R","RelUBM",162271.334133197,38928,122165,1.32829643623949,"Green",NA
"25557",2017,"SER-03","Sockeye","Harrison_R","RelUBM",109145.224977799,38928,122165,0.893424671369042,"Amber",NA
"25558",2018,"SER-03","Sockeye","Harrison_R","RelUBM",48438.4819280425,38928,122165,0.396500486457189,"Amber",NA
"25559",2019,"SER-03","Sockeye","Harrison_R","RelUBM",20508.830534921,38928,122165,0.167878120041919,"Red",NA
"25560",2020,"SER-03","Sockeye","Harrison_R","RelUBM",21238.0114558275,38928,122165,0.173846940251525,"Red",NA
"25561",2021,"SER-03","Sockeye","Harrison_R","RelUBM",21914.8582220915,38928,122165,0.179387371359158,"Red",NA
"25562",1995,"SER-03","Sockeye","Harrison_R","AbsUBM",3531.85451864922,1000,10000,0.353185451864922,"Amber",NA
"25563",1996,"SER-03","Sockeye","Harrison_R","AbsUBM",9339.08904334846,1000,10000,0.933908904334846,"Amber",NA
"25564",1997,"SER-03","Sockeye","Harrison_R","AbsUBM",7577.53119103646,1000,10000,0.757753119103646,"Amber",NA
"25565",1998,"SER-03","Sockeye","Harrison_R","AbsUBM",6303.77367019857,1000,10000,0.630377367019857,"Amber",NA
"25566",1999,"SER-03","Sockeye","Harrison_R","AbsUBM",5353.94783176499,1000,10000,0.535394783176499,"Amber",NA
"25567",2000,"SER-03","Sockeye","Harrison_R","AbsUBM",3907.81322282622,1000,10000,0.390781322282622,"Amber",NA
"25568",2001,"SER-03","Sockeye","Harrison_R","AbsUBM",7086.58643822115,1000,10000,0.708658643822115,"Amber",NA
"25569",2002,"SER-03","Sockeye","Harrison_R","AbsUBM",12359.0158207041,1000,10000,1.23590158207041,"Green",NA
"25570",2003,"SER-03","Sockeye","Harrison_R","AbsUBM",12238.2317916749,1000,10000,1.22382317916749,"Green",NA
"25571",2004,"SER-03","Sockeye","Harrison_R","AbsUBM",10212.5879303896,1000,10000,1.02125879303896,"Green",NA
"25572",2005,"SER-03","Sockeye","Harrison_R","AbsUBM",22916.9128745065,1000,10000,2.29169128745065,"Green",NA
"25573",2006,"SER-03","Sockeye","Harrison_R","AbsUBM",32574.6597339194,1000,10000,3.25746597339194,"Green",NA
"25574",2007,"SER-03","Sockeye","Harrison_R","AbsUBM",64702.0493544228,1000,10000,6.47020493544228,"Green",NA
"25575",2008,"SER-03","Sockeye","Harrison_R","AbsUBM",86438.2656677013,1000,10000,8.64382656677013,"Green",NA
"25576",2009,"SER-03","Sockeye","Harrison_R","AbsUBM",80311.1948166775,1000,10000,8.03111948166775,"Green",NA
"25577",2010,"SER-03","Sockeye","Harrison_R","AbsUBM",115271.011744319,1000,10000,11.5271011744319,"Green",NA
"25578",2011,"SER-03","Sockeye","Harrison_R","AbsUBM",178019.579265866,1000,10000,17.8019579265866,"Green",NA
"25579",2012,"SER-03","Sockeye","Harrison_R","AbsUBM",320267.023716065,1000,10000,32.0267023716065,"Green",NA
"25580",2013,"SER-03","Sockeye","Harrison_R","AbsUBM",305774.426377246,1000,10000,30.5774426377246,"Green",NA
"25581",2014,"SER-03","Sockeye","Harrison_R","AbsUBM",262357.811864688,1000,10000,26.2357811864688,"Green",NA
"25582",2015,"SER-03","Sockeye","Harrison_R","AbsUBM",165265.271741534,1000,10000,16.5265271741534,"Green",NA
"25583",2016,"SER-03","Sockeye","Harrison_R","AbsUBM",162271.334133197,1000,10000,16.2271334133197,"Green",NA
"25584",2017,"SER-03","Sockeye","Harrison_R","AbsUBM",109145.224977799,1000,10000,10.9145224977799,"Green",NA
"25585",2018,"SER-03","Sockeye","Harrison_R","AbsUBM",48438.4819280425,1000,10000,4.84384819280425,"Green",NA
"25586",2019,"SER-03","Sockeye","Harrison_R","AbsUBM",20508.830534921,1000,10000,2.0508830534921,"Green",NA
"25587",2020,"SER-03","Sockeye","Harrison_R","AbsUBM",21238.0114558275,1000,10000,2.12380114558275,"Green",NA
"25588",2021,"SER-03","Sockeye","Harrison_R","AbsUBM",21914.8582220915,1000,10000,2.19148582220915,"Green",NA
"25589",1995,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",49099.8582854971,10731,84597,0.580397156938155,"Amber",NA
"25590",1996,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",47166.1023165388,10731,84597,0.557538710788075,"Amber",NA
"25591",1997,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",33883.3393108479,10731,84597,0.400526488065155,"Amber",NA
"25592",1998,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",32330.8292856285,10731,84597,0.382174654959733,"Amber",NA
"25593",1999,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",32994.0698629902,10731,84597,0.390014656110621,"Amber",NA
"25594",2000,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",18957.5212655932,10731,84597,0.224092122245389,"Amber",NA
"25595",2001,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",16858.0768306666,10731,84597,0.199275114137222,"Amber",NA
"25596",2002,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",18388.7640112543,10731,84597,0.217368984848804,"Amber",NA
"25597",2003,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",21568.0720576237,10731,84597,0.254950790898303,"Amber",NA
"25598",2004,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",31956.4942012046,10731,84597,0.377749733456324,"Amber",NA
"25599",2005,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",42831.1068568369,10731,84597,0.506295812580078,"Amber",NA
"25600",2006,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",32261.758556695,10731,84597,0.38135818713069,"Amber",NA
"25601",2007,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",29495.6041225757,10731,84597,0.348660166703024,"Amber",NA
"25602",2008,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",13777.6971667196,10731,84597,0.162862715778569,"Amber",NA
"25603",2009,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",12206.4983586831,10731,84597,0.144289967240955,"Amber",NA
"25604",2010,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",14361.6049962715,10731,84597,0.169764944339297,"Amber",NA
"25605",2011,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",16374.679800788,10731,84597,0.193560998626287,"Amber",NA
"25606",2012,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",14527.354256879,10731,84597,0.171724224935624,"Amber",NA
"25607",2013,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",15017.452153582,10731,84597,0.177517549719044,"Amber",NA
"25608",2014,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",12323.6428763516,10731,84597,0.145674703315148,"Amber",NA
"25609",2015,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",5428.38145003363,10731,84597,0.0641675408115374,"Red",NA
"25610",2016,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",4061.59976337406,10731,84597,0.0480111559910406,"Red",NA
"25611",2017,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",4031.72247186863,10731,84597,0.0476579839931514,"Red",NA
"25612",2018,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",3691.3658733946,10731,84597,0.0436347136824545,"Red",NA
"25613",2019,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",3604.05032253513,10731,84597,0.0426025783719887,"Red",NA
"25614",2020,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",2635.16987787225,10731,84597,0.031149684715442,"Red",NA
"25615",2021,"SEL-03-04","Sockeye","Harrison_US_L","RelUBM",3312.34067010685,10731,84597,0.0391543514558064,"Red",NA
"25616",1995,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",49099.8582854971,1000,10000,4.90998582854971,"Green",NA
"25617",1996,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",47166.1023165388,1000,10000,4.71661023165388,"Green",NA
"25618",1997,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",33883.3393108479,1000,10000,3.38833393108479,"Green",NA
"25619",1998,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",32330.8292856285,1000,10000,3.23308292856285,"Green",NA
"25620",1999,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",32994.0698629902,1000,10000,3.29940698629902,"Green",NA
"25621",2000,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",18957.5212655932,1000,10000,1.89575212655932,"Green",NA
"25622",2001,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",16858.0768306666,1000,10000,1.68580768306666,"Green",NA
"25623",2002,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",18388.7640112543,1000,10000,1.83887640112543,"Green",NA
"25624",2003,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",21568.0720576237,1000,10000,2.15680720576237,"Green",NA
"25625",2004,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",31956.4942012046,1000,10000,3.19564942012046,"Green",NA
"25626",2005,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",42831.1068568369,1000,10000,4.28311068568369,"Green",NA
"25627",2006,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",32261.758556695,1000,10000,3.2261758556695,"Green",NA
"25628",2007,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",29495.6041225757,1000,10000,2.94956041225757,"Green",NA
"25629",2008,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",13777.6971667196,1000,10000,1.37776971667196,"Green",NA
"25630",2009,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",12206.4983586831,1000,10000,1.22064983586831,"Green",NA
"25631",2010,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",14361.6049962715,1000,10000,1.43616049962715,"Green",NA
"25632",2011,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",16374.679800788,1000,10000,1.6374679800788,"Green",NA
"25633",2012,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",14527.354256879,1000,10000,1.4527354256879,"Green",NA
"25634",2013,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",15017.452153582,1000,10000,1.5017452153582,"Green",NA
"25635",2014,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",12323.6428763516,1000,10000,1.23236428763516,"Green",NA
"25636",2015,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",5428.38145003363,1000,10000,0.542838145003363,"Amber",NA
"25637",2016,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",4061.59976337406,1000,10000,0.406159976337406,"Amber",NA
"25638",2017,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",4031.72247186863,1000,10000,0.403172247186863,"Amber",NA
"25639",2018,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",3691.3658733946,1000,10000,0.36913658733946,"Amber",NA
"25640",2019,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",3604.05032253513,1000,10000,0.360405032253513,"Amber",NA
"25641",2020,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",2635.16987787225,1000,10000,0.263516987787225,"Amber",NA
"25642",2021,"SEL-03-04","Sockeye","Harrison_US_L","AbsUBM",3312.34067010685,1000,10000,0.331234067010685,"Amber",NA
"25643",1995,"SEL-10-01","Sockeye","Kamloops_ES","RelUBM",2886.69706033396,4958,17838,0.161828515547369,"Red",NA
"25644",1996,"SEL-10-01","Sockeye","Kamloops_ES","RelUBM",4276.43965949339,4958,17838,0.239737619659905,"Red",NA
"25645",1997,"SEL-10-01","Sockeye","Kamloops_ES","RelUBM",4273.86592491641,4958,17838,0.239593335851352,"Red",NA
"25646",1998,"SEL-10-01","Sockeye","Kamloops_ES","RelUBM",6085.35000598303,4958,17838,0.341145308105339,"Amber",NA
"25647",1999,"SEL-10-01","Sockeye","Kamloops_ES","RelUBM",9730.39003975274,4958,17838,0.545486603865497,"Amber",NA
"25648",2000,"SEL-10-01","Sockeye","Kamloops_ES","RelUBM",10675.5881636314,4958,17838,0.598474501829319,"Amber",NA
"25649",2001,"SEL-10-01","Sockeye","Kamloops_ES","RelUBM",16690.076372768,4958,17838,0.935647290770714,"Amber",NA
"25650",2002,"SEL-10-01","Sockeye","Kamloops_ES","RelUBM",21257.8229386682,4958,17838,1.19171560369258,"Green",NA
"25651",2003,"SEL-10-01","Sockeye","Kamloops_ES","RelUBM",23192.3934916657,4958,17838,1.30016781543142,"Green",NA
