"CU_ID","Year","AllSitesInfilled","LowUnkSitesInfilled","ModHighSitesInfilled","DU_ID","CU_Name","CU_acro"
"CK-27",2020,20091,NA,20091,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2021,21783,NA,21783,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-27",2022,16148,NA,16148,"DU21","East Vancouver Island-Qualicum & Puntledge_FA_0.x","QP-fall"
"CK-28",1995,400,NA,400,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",1996,300,NA,300,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",1997,20,NA,20,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",1998,350,NA,350,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",1999,350,NA,350,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2000,150,NA,150,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2001,155,NA,155,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2002,359,NA,359,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2003,125,NA,125,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2004,106,NA,106,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2005,134,NA,134,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2006,704,NA,704,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2007,463,NA,463,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2008,217,NA,217,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2009,247,NA,247,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2010,856,NA,856,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2011,910,NA,910,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2012,2252,NA,2252,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2013,3518,NA,3518,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2014,2351,NA,2351,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2015,2368,NA,2368,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2016,2133,NA,2133,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2017,2422,NA,2422,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2018,1267,NA,1267,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2019,2524,NA,2524,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2020,3330,NA,3330,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-28",2021,2205,NA,2205,"DU22","Southern Mainland-Southern Fjords_FA_0.x","SMn-SFj"
"CK-29",1983,NA,NA,NA,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1984,NA,NA,NA,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1985,NA,NA,NA,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1986,7117,NA,7117,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1987,6068,NA,6068,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1988,12162,NA,12162,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1989,14481,NA,14481,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1990,14995,NA,14995,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1991,8171,NA,8171,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1992,4464,NA,4464,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1993,2489,NA,2489,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1994,2812,NA,2812,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1995,3298,NA,3298,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1996,3552,NA,3552,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1997,3227,NA,3227,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1998,4747,NA,4747,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",1999,8753.9655260611,194.965526061102,8559,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2000,9118.88658829547,203.092931481821,8915.79365681365,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2001,15542.1497995122,346.149799512151,15196,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2002,14108,437,13671,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2003,8296,33,8263,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2004,11251,67,11184,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2005,9452,67,9385,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2006,13066,173,12893,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2007,8004,98,7906,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2008,7997,229,7768,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2009,9194,185,9009,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2010,5793,156,5637,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2011,6671,238,6433,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2012,8458,80,8378,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2013,7545,131,7414,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2014,5585,66,5519,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2015,5545,65,5480,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2016,9701,97,9604,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2017,12173,533,11640,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2018,8406,160,8246,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2019,10264,324,9940,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2020,15139,503,14636,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-29",2021,10663.8449157926,629,10034.8449157926,"DU23","East Vancouver Island-North_FA_0.x","NEVI"
"CK-31",1974,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1975,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1976,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1977,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1978,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1979,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1980,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1981,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1982,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1983,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1984,NA,NA,NA,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1985,79085,NA,79085,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1986,32786,NA,32786,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1987,18840,NA,18840,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1988,58879,NA,58879,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1989,49386,NA,49386,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1990,80800,NA,80800,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1991,90644,NA,90644,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1992,122035,NA,122035,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1993,79109,NA,79109,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1994,50610,NA,50610,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1995,37774.3534194351,915,36859.3534194351,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1996,41389,1167,40222,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1997,53859,861,52998,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1998,76401,1615,74786,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1999,40807,1321,39486,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2000,16654.2676290889,465,16189.2676290889,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2001,31990.582133446,656.582133446007,31334,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2002,58774,746,58028,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2003,91263.7196085147,988,90275.7196085147,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2004,72434.8249887422,1796,70638.8249887422,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2005,56291.8986264768,375,55916.8986264768,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2006,68973.336758277,791,68182.336758277,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2007,31401.3747181151,332,31069.3747181151,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2008,40276.7445115861,401,39875.7445115861,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2009,34238.9624548762,219,34019.9624548762,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2010,30033.1893432929,714,29319.1893432929,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2011,32683.0280149968,803,31880.0280149968,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2012,29539.2700808114,590.306259550015,28948.9638212614,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2013,59726.33450352,757.351700402513,58968.9828031174,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2014,36070.7883355113,376.841908892257,35693.946426619,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2015,57777.7187041518,1241.12010768119,56536.5985964706,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2016,52523.8465256417,1512.69089886583,51011.1556267759,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2017,53184.4599668962,954,52230.4599668962,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2018,58807.1244784657,813.557252413689,57993.567226052,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2019,48870.8053717593,987.207059775952,47883.5983119833,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2020,52503.4632465539,1498.59438773168,51004.8688588223,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2021,58225.5303468538,760.364958263127,57465.1653885907,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2022,40256.655131837,1215,39041.655131837,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-32",1995,24943,1371,23572,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",1996,20189,1240,18949,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",1997,26625,2170,24455,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",1998,32901,3073,29828,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",1999,23388.8696975271,3477,19911.8696975271,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2000,11779.7318300805,1791,9988.7318300805,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2001,16908,1173,15735,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2002,33097.415853065,1358,31739.415853065,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2003,41405.1231231283,1972,39433.1231231283,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2004,51307.2278131932,2155,49152.2278131932,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2005,9988,990,8998,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2006,27647.1574571199,981,26666.1574571199,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2007,11437.4503537701,722,10715.4503537701,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2008,17291.2290844071,1125,16166.2290844071,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2009,23266.3919807643,1624,21642.3919807643,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2010,24794.0827871719,1030,23764.0827871719,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2011,27193,879,26314,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2012,9831,665,9166,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2013,79910.14888148,1541,78369.14888148,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2014,23352.6655900671,1035,22317.6655900671,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2015,51454.2316466783,2575,48879.2316466783,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2016,56146.1911763668,1514,54632.1911763668,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2017,22666.032458418,3078,19588.032458418,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2018,21945.3823213939,3335,18610.3823213939,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2019,14581.9818679543,3456,11125.9818679543,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2020,12125.6142818093,2083,10042.6142818093,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2021,26560.7713190371,3274.70228158661,23286.0690374504,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2022,27140.9733511701,2774,24366.9733511701,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-33",1976,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1979,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1981,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1982,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1983,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1986,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1987,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1991,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1993,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1994,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1995,2163.17950683891,2163.17950683891,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1996,5159.15064363802,5159.15064363802,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1997,3015.91391853614,3015.91391853614,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1998,6167.17176759747,6167.17176759747,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1999,5716.02533251353,5716.02533251353,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2000,3498.64060407596,3498.64060407596,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2001,2279.41736326161,2279.41736326161,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2002,3252.76579695521,3252.76579695521,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2003,2781.73460531437,2781.73460531437,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2004,5911.33244337752,5911.33244337752,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2005,3058.3330685278,3058.3330685278,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2006,3972.90264472688,3972.90264472688,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2007,3344.0147833628,3344.0147833628,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2008,3324.02644626618,3324.02644626618,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2009,4590.4149769791,4590.4149769791,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2010,4601.69363785619,4601.69363785619,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2011,4885.2285050549,4885.2285050549,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2012,3404.84315690479,3404.84315690479,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2013,864.426827904343,864.426827904343,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2014,1795.53648418818,1795.53648418818,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2015,8042.39518843298,8042.39518843298,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2016,2269.35510526889,2269.35510526889,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2017,7282.54624849514,7282.54624849514,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2018,1124.48583808983,1124.48583808983,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2019,6424.17740129263,6424.17740129263,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2020,1658.28820046956,1658.28820046956,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2021,2813.79753164781,2813.79753164781,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2022,2438.08460161873,2438.08460161873,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-82",1981,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1991,12,12,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1993,150,150,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1995,128,128,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1996,220,220,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1997,275,275,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1998,100,100,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1999,106,106,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2000,60,60,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2001,109,109,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2002,13,13,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2003,150,150,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2004,238,238,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2006,20,20,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2007,165,165,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2008,150,150,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2009,81,81,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2010,55,55,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2011,70,70,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2012,97,97,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2018,101,101,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2019,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2020,0,0,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2021,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2022,29,29,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-83",1979,NA,NA,NA,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1980,NA,NA,NA,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1986,NA,NA,NA,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1987,1166,NA,1166,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1988,957,NA,957,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1990,2510.88295687885,NA,2510.88295687885,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1991,2140.85810007565,NA,2140.85810007565,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1992,1080.34043013077,NA,1080.34043013077,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1993,695.448503188155,NA,695.448503188155,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1994,571.55625202637,NA,571.55625202637,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1995,416,NA,416,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1996,1062,NA,1062,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1997,991,NA,991,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1998,544,NA,544,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1999,1015,NA,1015,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2000,1271,NA,1271,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2001,2298,NA,2298,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2002,1593,NA,1593,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2003,1629,NA,1629,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2004,1129,NA,1129,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2005,3371,NA,3371,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2006,1961,NA,1961,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2007,1623,NA,1623,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2008,1228,NA,1228,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2009,2111,NA,2111,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2010,1960,NA,1960,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2011,2138,NA,2138,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2012,1239,NA,1239,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2013,774.739543931698,NA,774.739543931698,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2014,2003.75067545661,NA,2003.75067545661,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2015,665.714362909327,NA,665.714362909327,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2016,601.290392305198,NA,601.290392305198,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2017,1479,NA,1479,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2018,1300.04268885767,NA,1300.04268885767,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2019,999.397492705069,NA,999.397492705069,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2020,747,NA,747,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2021,1221,NA,1221,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2022,719,NA,719,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-9008",1985,1492,NA,1492,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1986,4291,NA,4291,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1987,16790,NA,16790,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1988,14466,NA,14466,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1989,2933,NA,2933,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1990,1570,NA,1570,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1991,8392,NA,8392,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1992,35856,NA,35856,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1993,17834,NA,17834,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1994,6826,NA,6826,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
