"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","TotalInfilled","StartYear","UseYear"
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","HOLLIDAY CREEK",1207,2021,"RELATIVE ABUNDANCE (TYPE-4)",9,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","HOLLIDAY CREEK",1207,2022,"RELATIVE ABUNDANCE (TYPE-4)",26,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","HUMBUG CREEK",1269,1996,"OtherSource",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","HUMBUG CREEK",1269,2000,"OtherSource",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","HUMBUG CREEK",1269,2003,"OtherSource",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","MITCHELL RIVER",1756,2009,"OtherSource",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","MITCHELL RIVER",1756,2010,"OtherSource",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","MITCHELL RIVER",1756,2011,"OtherSource",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","MITCHELL RIVER",1756,2012,"OtherSource",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","MITCHELL RIVER",1756,2013,"RELATIVE ABUNDANCE (TYPE-3)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","MITCHELL RIVER",1756,2014,"RELATIVE ABUNDANCE (TYPE-3)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","MITCHELL RIVER",1756,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","MITCHELL RIVER",1756,2018,"RELATIVE ABUNDANCE (TYPE-3)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","MITCHELL RIVER",1756,2019,"RELATIVE ABUNDANCE (TYPE-3)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","MITCHELL RIVER",1756,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","MITCHELL RIVER",1756,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Boundary Bay_FA_0.3","BB","DU1","CK-02","NICOMEKL RIVER",1840,1996,"QualFiltered",NA,NA,TRUE
"Boundary Bay_FA_0.3","BB","DU1","CK-02","NICOMEKL RIVER",1840,1997,"QualFiltered",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ROBSON RIVER",2076,1996,"OtherSource",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ROBSON RIVER",2076,2000,"OtherSource",NA,NA,TRUE
"Boundary Bay_FA_0.3","BB","DU1","CK-02","SERPENTINE RIVER",2168,1996,"QualFiltered",NA,NA,TRUE
"Boundary Bay_FA_0.3","BB","DU1","CK-02","SERPENTINE RIVER",2168,1997,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1975,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1976,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1977,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1978,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1979,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1980,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1981,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1982,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1983,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1984,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1985,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1986,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1987,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1988,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1989,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1990,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1991,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1993,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,1994,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,2000,"OtherSource",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,2002,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,2003,"OtherSource",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,2010,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,2012,"OtherSource",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,2013,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,2017,"RELATIVE ABUNDANCE (TYPE-3)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","SETON RIVER",2178,2022,"RELATIVE ABUNDANCE (TYPE-3)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","SUS CREEK",2468,1996,"QualFiltered",NA,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,1995,"INFILL",1330.62498547227,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,1996,"INFILL",1291.2990724365,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,1997,"INFILL",1410.97152380456,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,1998,"RELATIVE ABUNDANCE (TYPE-4)",1727,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,1999,"RELATIVE ABUNDANCE (TYPE-4)",555,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2000,"RELATIVE ABUNDANCE (TYPE-4)",802,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2001,"RELATIVE ABUNDANCE (TYPE-4)",542,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2002,"RELATIVE ABUNDANCE (TYPE-4)",952,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2003,"RELATIVE ABUNDANCE (TYPE-4)",889,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2004,"RELATIVE ABUNDANCE (TYPE-4)",1061,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2005,"RELATIVE ABUNDANCE (TYPE-4)",490,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2006,"RELATIVE ABUNDANCE (TYPE-4)",657,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2007,"RELATIVE ABUNDANCE (TYPE-4)",281,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2008,"RELATIVE ABUNDANCE (TYPE-4)",205,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2009,"RELATIVE ABUNDANCE (TYPE-4)",146,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2010,"RELATIVE ABUNDANCE (TYPE-4)",402,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2011,"RELATIVE ABUNDANCE (TYPE-4)",317,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2012,"RELATIVE ABUNDANCE (TYPE-4)",465,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2013,"RELATIVE ABUNDANCE (TYPE-4)",425,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2014,"RELATIVE ABUNDANCE (TYPE-4)",791,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2015,"RELATIVE ABUNDANCE (TYPE-4)",603,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2016,"RELATIVE ABUNDANCE (TYPE-4)",337,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2017,"RELATIVE ABUNDANCE (TYPE-4)",149,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2018,"RELATIVE ABUNDANCE (TYPE-4)",123,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2019,"RELATIVE ABUNDANCE (TYPE-4)",72,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2020,"RELATIVE ABUNDANCE (TYPE-4)",234,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2021,"RELATIVE ABUNDANCE (TYPE-4)",297,NA,TRUE
"Middle Fraser River_SP_1.3","MFR-spring","DU9","CK-10","SWIFT RIVER",2483,2022,"INFILL",595.671044514898,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,1996,"OtherSource",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,1998,"OtherSource",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,1996,"QualFiltered",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,1998,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2000,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2001,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2002,"QualFiltered",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2003,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2004,"QualFiltered",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2005,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2006,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2007,"QualFiltered",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2010,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2013,"RELATIVE ABUNDANCE (TYPE-3)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2014,"RELATIVE ABUNDANCE (TYPE-3)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2015,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2018,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2021,"QualFiltered",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","WEST TWIN CREEK",2762,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,NA,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,1995,"INFILL",59.0941324901058,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,1996,"INFILL",41.5144765965449,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,1997,"INFILL",45.953906187306,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,1998,"OtherSource",108,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,1999,"OtherSource",43,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2000,"OtherSource",26,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2001,"OtherSource",40,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2002,"OtherSource",83,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2003,"OtherSource",157,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2004,"OtherSource",31,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2005,"OtherSource",31,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2006,"OtherSource",3,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2007,"OtherSource",5,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2008,"OtherSource",3,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2009,"OtherSource",18,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2010,"OtherSource",14,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2011,"OtherSource",3,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2012,"OtherSource",2,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2013,"RELATIVE ABUNDANCE (TYPE-4)",8,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2014,"RELATIVE ABUNDANCE (TYPE-4)",2,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2015,"INFILL",34.2149648445796,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2016,"INFILL",24.984701434007,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2017,"INFILL",13.3959004552299,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2018,"INFILL",14.5236458748371,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2019,"INFILL",3.89732541207164,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2020,"INFILL",26.9563333496964,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2021,"INFILL",27.9846976648548,1995,TRUE
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2022,"INFILL",37.5281436131901,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1974,"QualFiltered",NA,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1975,"QualFiltered",NA,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1976,"QualFiltered",NA,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1977,"QualFiltered",NA,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1978,"QualFiltered",NA,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1979,"QualFiltered",NA,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1980,"QualFiltered",NA,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1981,"QualFiltered",NA,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1982,"QualFiltered",NA,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1983,"QualFiltered",NA,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1984,"QualFiltered",NA,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1985,"OtherSource",79085,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1986,"OtherSource",32786,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1987,"OtherSource",18840,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1988,"OtherSource",58879,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1989,"OtherSource",49386,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1990,"OtherSource",80800,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1991,"OtherSource",90644,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1992,"OtherSource",122035,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1993,"OtherSource",79109,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1994,"OtherSource",50610,1995,FALSE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1995,"OtherSource",27324,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1996,"OtherSource",14422,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1997,"OtherSource",17636,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1998,"OtherSource",32700,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1999,"OtherSource",17449,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2000,"OtherSource",6064,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2001,"OtherSource",11611,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2002,"OtherSource",29226,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2003,"OtherSource",40703,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2004,"OtherSource",41143,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2005,"OtherSource",34739,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2006,"OtherSource",41315,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2007,"OtherSource",17846,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2008,"OtherSource",22758,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2009,"OtherSource",20777,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2010,"OtherSource",17395,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2011,"OtherSource",16568,1995,TRUE
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2012,"OtherSource",14993,1995,TRUE
